Nodos Explorados,Mejor Costo
5785000,3090
5790000,3090
5795000,3090
5800000,3090
5805000,3090
5810000,3090
5815000,3090
5820000,3090
5825000,3090
5830000,3090
5835000,3090
5840000,3090
5845000,3090
5850000,3090
5855000,3090
5860000,3090
5865000,3090
5870000,3090
5875000,3090
5880000,3090
5885000,3090
5890000,3090
5895000,3090
5900000,3090
5905000,3090
5910000,3090
5915000,3090
5920000,3090
5925000,3090
5930000,3090
5935000,3090
5940000,3090
5945000,3090
5950000,3090
5955000,3090
5960000,3090
5965000,3090
5970000,3090
5975000,3090
5980000,3090
5985000,3090
5990000,3090
5995000,3090
6000000,3090
6005000,3090
6010000,3090
6015000,3090
6020000,3090
6025000,3090
6030000,3090
6035000,3090
6040000,3090
6045000,3090
6050000,3090
6055000,3090
6060000,3090
6065000,3090
6070000,3090
6075000,3090
6080000,3090
6085000,3090
6090000,3090
6095000,3090
6100000,3090
6105000,3090
6110000,3090
6115000,3090
6120000,3090
6125000,3090
6130000,3090
6135000,3090
6140000,3090
6145000,3090
6150000,3090
6155000,3090
6160000,3090
6165000,3090
6170000,3090
6175000,3090
6180000,3090
6185000,3090
6190000,3090
6195000,3090
6200000,3090
6205000,3090
6210000,3090
6215000,3090
6220000,3090
6225000,3090
6230000,3090
6235000,3090
6240000,3090
6245000,3090
6250000,3090
6255000,3090
6260000,3090
6265000,3090
6270000,3090
6275000,3090
6280000,3090
6285000,3090
6290000,3090
6295000,3090
6300000,3090
6305000,3090
6310000,3090
6315000,3090
6320000,3090
6325000,3090
6330000,3090
6335000,3090
6340000,3090
6345000,3090
6350000,3090
6355000,3090
6360000,3090
6365000,3090
6370000,3090
6375000,3090
6380000,3090
6385000,3090
6390000,3090
6395000,3090
6400000,3090
6405000,3090
6410000,3090
6415000,3090
6420000,3090
6425000,3090
6430000,3090
6435000,3090
6440000,3090
6445000,3090
6450000,3090
6455000,3090
6460000,3090
6465000,3090
6470000,3090
6475000,3090
6480000,3090
6485000,3090
6490000,3090
6495000,3090
6500000,3090
6505000,3090
6510000,3090
6515000,3090
6520000,3090
6525000,3090
6530000,3090
6535000,3090
6540000,3090
6545000,3090
6550000,3090
6555000,3090
6560000,3090
6565000,3090
6570000,3090
6575000,3090
6580000,3090
6585000,3090
6590000,3090
6595000,3090
6600000,3090
6605000,3090
6610000,3090
6615000,3090
6620000,3090
6625000,3090
6630000,3090
6635000,3090
6640000,3090
6645000,3090
6650000,3090
6655000,3090
6660000,3090
6665000,3090
6670000,3090
6675000,3090
6680000,3090
6685000,3090
6690000,3090
6695000,3090
6700000,3090
6705000,3090
6710000,3090
6715000,3090
6720000,3090
6725000,3090
6730000,3090
6735000,3090
6740000,3090
6745000,3090
6750000,3090
6755000,3090
6760000,3090
6765000,3090
6770000,3090
6775000,3090
6780000,3090
6785000,3090
6790000,3090
6795000,3090
6800000,3090
6805000,3090
6810000,3090
6815000,3090
6820000,3090
6825000,3090
6830000,3090
6835000,3090
6840000,3090
6845000,3090
6850000,3090
6855000,3090
6860000,3090
6865000,3090
6870000,3090
6875000,3090
6880000,3090
6885000,3090
6890000,3090
6895000,3090
6900000,3090
6905000,3090
6910000,3090
6915000,3090
6920000,3090
6925000,3090
6930000,3090
6935000,3090
6940000,3090
6945000,3090
6950000,3090
6955000,3090
6960000,3090
6965000,3090
6970000,3090
6975000,3090
6980000,3090
6985000,3090
6990000,3090
6995000,3090
7000000,3090
7005000,3090
7010000,3090
7015000,3090
7020000,3090
7025000,3090
7030000,3090
7035000,3090
7040000,3090
7045000,3090
7050000,3090
7055000,3090
7060000,3090
7065000,3090
7070000,3090
7075000,3090
7080000,3090
7085000,3090
7090000,3090
7095000,3090
7100000,3090
